heading,news_provider,date,time,wordcount
  All-in-one Solar-powered Miner Leaves Plenty Room for Profit,Blockchain News,2023-03-06,23:00:00,546
  Strathdale Park advances to BTA pennant grand final,The Bendigo Advertiser,2023-03-06,21:49:00,333
"  Hooked on growth, bitcoin investors turn to smart tokens",Cyprus Mail,2023-03-06,21:00:00,1032
  VIX Index Has Plunged Below $20: Implication for Bitcoin Price,Bankless Times,2023-03-06,20:57:00,520
  Has Bitcoin Bottomed? Bloomberg’s Mike McGlone Gives Insightful Take,ZyCrypto,2023-03-06,20:00:00,414
"  Bitcoin price analysis: BTC price recovers to $22,525 as bulls take control",Cryptopolitan,2023-03-06,19:41:00,578
  BTC First to Introduce Gig Fiber Connectivity,ZNS Bahamas,2023-03-06,19:37:00,421
  Bitcoin loses favour among investors seeking high growth opportunities in digital...,Dimsum Daily,2023-03-06,17:00:00,410
  Bitcoin loses favour among investors seeking high growth opportunities in digital asset market,Dimsum Daily,2023-03-06,17:00:00,412
  Bitcoin loses favour among investors seeking high growth opportunities in digital…,Dimsum Daily,2023-03-06,17:00:00,409
  Crypto Corner Podcast: Cryptocurrency Stocks in the News: (NasdaqCM: MARA) (NasdaqCM: CLSK) (NasdaqCM: DGHI),InvestorIdeas.com,2023-03-06,17:00:00,966
  Governance OHM Price Down 0.9% Over Last Week (GOHM),Daily Political,2023-03-06,15:22:00,826
  Osmosis (OSMO) Price Down 12.5% This Week,Daily Political,2023-03-06,15:22:00,537
  Evmos Self Reported Market Capitalization Reaches $99.60 Million (EVMOS),Daily Political,2023-03-06,15:22:00,492
  What to Watch as Grayscale and SEC Face Off Over ETF Conversion,Registered Rep.,2023-03-06,15:16:00,1178
  KuCoin Token Achieves Market Capitalization of $848.09 Million (KCS),Daily Political,2023-03-06,15:02:00,508
  3 Stocks Under $10 That Will Double in One Year,InvestorPlace,2023-03-06,14:56:00,797
  Cindicator (CND) Price Tops $0.0012 on Top Exchanges,Daily Political,2023-03-06,14:44:00,516
  Huobi BTC (HBTC) Price Down 3.6% Over Last Week,Daily Political,2023-03-06,14:44:00,124
  Theta Network (THETA) Market Cap Hits $1.01 Billion,Daily Political,2023-03-06,14:44:00,608
  Consensus Conference 2018,Emirates Business 24/7,2023-03-06,14:31:00,541
  BTC chief in promise on service ‘black hole’,The Tribune,2023-03-06,13:30:00,2103
  InfinitySwap’s EVMC on Internet Computer blockchain,CryptoNewsZ,2023-03-06,12:17:00,481
  Bitcoin and Ethereum: Crypto fails to regain hefty losses,Proactive Investors Australia,2023-03-06,11:11:00,407
  What Punters Who Play On Crypto Sports Betting Sites Enjoy,Complete Sports,2023-03-06,10:56:00,1031
  Rollkit opens the door for rollups using Bitcoin’s data,CryptoNewsZ,2023-03-06,10:55:00,584
  Yuga Labs announce its TwelveFold auction,CryptoNewsZ,2023-03-06,09:18:00,441
"  Cryptocurrency Price Today: Bitcoin Continues To Slide, MKR Becomes Top Gainer",ABP News,2023-03-06,05:23:00,613
  How to Start Earning Income from Bitcoin?,EdgeBoston.com,2023-03-06,05:00:00,556
  How to Use an Exchange for Bitcoin Investment?,EdgeBoston.com,2023-03-06,05:00:00,361
  The Bitcoin Wallet: How To Store Your Crypto Safely,Antigua News Room,2023-03-06,04:00:00,610
  Trading Bitcoins: Maximizing Your Profits in the Crypto Market,Antigua News Room,2023-03-06,04:00:00,515
  Beyond Bitcoin: A Look at the Most Popular Cryptocurrencies Today,Antigua News Room,2023-03-06,04:00:00,744
  Debunking Bitcoin Myths: Separating Fact from Fiction,Antigua News Room,2023-03-06,04:00:00,685
  Bitcoin Future Trends: Win The Game With These Points,Antigua News Room,2023-03-06,04:00:00,548
  Bitcoin Payment System Updates and Usage in Wisconsin,Antigua News Room,2023-03-06,04:00:00,592
  Bitcoin is Revolutionary Currency How,Telemedia-news.com,2023-03-06,00:38:00,778
"  Mooners and Shakers: Bitcoin levels out; Lido DAO cops some FUD; Maker, Synthetix and ImmutableX make gains",Stockhead,2023-03-06,00:28:00,1283
  GBTC Discount Narrows to 42% Ahead of Grayscale’s ETF Hearing Tuesday,CoinDesk,2023-03-06,00:00:00,391
  21.co CEO Sees ‘No Material’ Impact on Bitcoin Following Silvergate’s SEN Platform Closure,CoinDesk,2023-03-06,00:00:00,368
  Bitcoin Mining Is Good for the Energy Grid and Good for the Environment,CoinDesk,2023-03-06,00:00:00,832
"  Bitcoin, Ether Start the Week Slowly, With Fed’s Powell Testimony Looming",CoinDesk,2023-03-06,00:00:00,392
  What Ordinal NFTs Mean for Bitcoin,BRINK,2023-03-05,23:01:00,931
  Crypto facts and stats every beginner investor should know,Telemedia-news.com,2023-03-05,21:40:00,1021
"  Cryptocurrencies to watch for the week of March 6, 2023",Finbold - Finance in Bold,2023-03-05,18:12:00,1012
  BinaryX (BNX) Price Hits $105.63,Daily Political,2023-03-05,15:30:00,548
  Chromia (CHR) Achieves Market Capitalization of $105.22 Million,Daily Political,2023-03-05,15:30:00,596
"  Bitcoin price analysis: BTC recovers to $22,460 as bulls re-emerge",Cryptopolitan,2023-03-05,15:22:00,631
  Decentraland (MANA) Price Hits $0.58 on Major Exchanges,Daily Political,2023-03-05,15:18:00,544
  Terran Coin (TRR) Reaches Self Reported Market Cap of $7.30 Million,Daily Political,2023-03-05,14:48:00,535
  ZEON (ZEON) Market Capitalization Hits $28.66 Million,Daily Political,2023-03-05,14:48:00,524
"  Xapo Bank, Lightspark to Support Fast Bitcoin Payments via Lightning Network Integration",Crowdfund Insider,2023-03-04,15:53:00,802
  Telcoin Reaches Self Reported Market Cap of $143.06 Million (TEL),Daily Political,2023-03-04,15:34:00,547
  BTS Chain Price Tops $0.0015 on Top Exchanges (BTSC),Daily Political,2023-03-04,15:34:00,559
  MOBLAND (SYNR) Trading 4.4% Higher Over Last 7 Days,Daily Political,2023-03-04,15:34:00,484
  Cindicator Market Capitalization Hits $2.37 Million (CND),Daily Political,2023-03-04,15:12:00,512
"  PLC Ultima (PLCU) Hits Self Reported Market Capitalization of $89,937.30",Daily Political,2023-03-04,14:54:00,509
  HEX 24-Hour Trading Volume Tops $14.74 Million (HEX),Daily Political,2023-03-04,14:38:00,705
  Huobi BTC (HBTC) Price Down 1.2% This Week,Daily Political,2023-03-04,14:38:00,127
  Bitcoin’s inflation rate is now three times lower than U.S. dollar’s,Finbold - Finance in Bold,2023-03-04,14:14:00,472
  Uh oh! The crypto collapse has reached the real financial system,The Verge,2023-03-04,13:00:00,1773
"  Latest Crypto Prices: Crypto Market Up 0.04%, Bitcoin Loses 0.15%, Ethereum Dips 0.15% ",Outlook India,2023-03-04,06:43:00,470
  ODoge Solidifies its Place in Bitcoin and Memecoin History with Acquisition of First-ever DOGE Ordinal for 10BTC,Mobility Techzone,2023-03-04,05:00:00,742
  Software Developers and Fiduciary Duties to Cryptocurrency Owners,JDSUPRA Business Advisor,2023-03-03,23:59:00,1021
"  What Is A Better Investment: Gold, Silver, Platinum, Or Bitcoin?",ValueWalk,2023-03-03,21:52:00,753
  Bitcoin On-Chain Activities Are Soaring Against the Regulatory Tide: Report,ZyCrypto,2023-03-03,21:09:00,372
  CleanSpark: Lower Energy Costs And Discounted Mining Equipment Are Potential Tailwinds,Seeking Alpha,2023-03-03,21:02:00,1506
"  Bitcoin And Ethereum Are on The Right Track, Asserts Ark Invest’s Cathie Wood",ZyCrypto,2023-03-03,20:57:00,465
  Galaxy Digital Predicts Bitcoin NFT Market to Reach $4.5B by 2025,Techstory,2023-03-03,20:00:00,439
"  Bitcoin price analysis: Bulls fail to defend key support of $23,000, dipping to lows of $22,342.47",Cryptopolitan,2023-03-03,19:37:00,756
  Why is the crypto market falling today?,Cryptopolitan,2023-03-03,19:33:00,1040
  Yuga Labs Explores the Idea of an Existing NFT Collection From Fold 12,ZyCrypto,2023-03-03,18:51:00,388
  Want to build an ‘alpha’-packed Crypto Twitter feed? We’ve rounded up some of the best accounts,Stockhead,2023-03-03,18:45:00,2731
  Naperville Man Charged Amid Bitcoin Fraud Raid At Lisle Business,Naperville Patch,2023-03-03,17:54:00,287
  Bitcoin’s Scarcity Intensifies With 91.89% Of Its Maximum Supply Already in Circulation,Bankless Times,2023-03-03,17:20:00,369
  Plan to trade Bitcoin this weekend? Here’s what you should know,Finbold - Finance in Bold,2023-03-03,16:34:00,371
  1eco (1ECO) Price Reaches $0.48 on Major Exchanges,Daily Political,2023-03-03,16:31:00,560
  HIVE Produces 4% Less BTC in February as Mining Difficulty Surpasses 40 Trillion,Finance Magnates,2023-03-03,16:00:00,1153
  Blockchain for Clean Energy: A Path to Sustainability?,Finance Magnates,2023-03-03,15:27:00,2118
  Cryptocurrency Stock News: HIVE Blockchain (TSX.V: HIVE) Provides February 2023 Production Update,InvestorIdeas.com,2023-03-03,15:20:00,1918
"  Bitcoin, ether slide on Friday as investors weigh potential fallout from Silvergate woes",CNBC,2023-03-03,15:18:00,313
  Bitcoin Saw Low Volatility During the Month of February,ETF Trends,2023-03-03,15:09:00,477
  An ETF for Capturing Bitcoin and Blockchain Opportunities,ETF Trends,2023-03-03,15:03:00,526
"  Bitcoin is for Republicans, Ethereum is for Democrats",Fortune,2023-03-03,14:49:00,501
"  Cryptocurrency Stock News: Riot (NASDAQ: $RIOT) Reports Full Year 2022 Financial Results, Current Operational and Financial Highlights",InvestorIdeas.com,2023-03-03,14:30:00,2835
  Digital Assets Young but Relevant Asset Class,ETF Trends,2023-03-03,13:07:00,483
  Short-term ‘sentiment killer’ may sink Bitcoin price – Here’s why,Finbold - Finance in Bold,2023-03-03,12:23:00,392
  Xapo Bank becomes first bank to support Lightning Network Payments,CryptoNewsZ,2023-03-03,11:57:00,438
"  The Psychology of Bitcoin Investment: The Fear, FOMO, and Greed Cycle",Finance Magnates,2023-03-03,08:25:00,2242
  Bitcoin of America CEO arrested for unlicensed bitcoin ATMs,Vending Times,2023-03-03,05:00:00,194
"  Cryptocurrency Price Today: Bitcoin, Ethereum Slide As Market Sees Bloodbath Post Silvergate Debacle",ABP News,2023-03-03,04:55:00,594
  Trinity Capital Inc. (TRIN) Q4 2022 Earnings Call Transcript,Seeking Alpha,2023-03-03,03:03:00,5891
  Ethereum's Valuation: Winklevoss Vs. Wood; Who Is Right?,Seeking Alpha,2023-03-03,02:00:00,1065
"  Mt.Gox kicks off funds distribution, Bitstamp delays payouts 90 days",FinanceFeeds,2023-03-03,00:24:00,554
  Applied Digital: Examining The Big Cryptocurrency Discount,Seeking Alpha,2023-03-03,00:24:00,1559
"  Bitcoin, Ether Drop Over 5% in Massive Sell-Off as Market Continues to Digest Silvergate",CoinDesk,2023-03-03,00:00:00,540
  Bitcoin Long Liquidations Hit Highest Level Since August,CoinDesk,2023-03-03,00:00:00,232
  Bitcoin’s Slow Week Upended by Concerns Regarding Crypto Bank Silvergate,CoinDesk,2023-03-03,00:00:00,440
  CGG (CGGYY) Q4 2022 Earnings Call Transcript,Seeking Alpha,2023-03-02,23:58:00,6577
  Mooners and Shakers: Crypto-friendly bank Silvergate looks shaky as Coinbase and others turn backs; Bitcoin doesn’t care,Stockhead,2023-03-02,23:53:00,832
"  Lead Software Engineer (Remote) at Bitcoin Depot (Austin, Texas)",Blockchain News,2023-03-02,23:00:00,313
"  3 men, 1 business charged in cryptocurrency scam; victims located locally",NewsNet 5,2023-03-02,22:51:00,720
  BITQ: Bitcoin Soup Recovers - A Crypto Lotto Ticket,Seeking Alpha,2023-03-02,21:10:00,898
  Best Table Casino Games in Canada to Play for Real Money in 2023,San Jose Mercury News,2023-03-02,21:00:00,3706
"  Australia’s DIY pension funds lose millions on crypto bets, investors not sweating...",Cyprus Mail,2023-03-02,21:00:00,1391
"  Australia’s DIY pension funds lose millions on crypto bets, investors not sweating it",Cyprus Mail,2023-03-02,21:00:00,1391
  Future of payments: physical to digital currency,The Daily Star,2023-03-02,20:26:00,604
  Cryptocurrency Stock News: CleanSpark (NASDAQ: $CLSK) Releases February 2023 Bitcoin Mining Update,InvestorIdeas.com,2023-03-02,20:20:00,1036
  Arrests announced in cryptocurrency investigation involving Bitcoin of America kiosks in Northeast Ohio,WKYC News,2023-03-02,19:35:00,727
  BTC marathon to benefit northerners in a big way,Sunday Standard,2023-03-02,19:22:00,300
  3 Crypto Stocks to Buy as Bitcoin Trends Higher,InvestorPlace,2023-03-02,18:46:00,740
  Bitcoin price analysis: BTC loses early month’s gains as fresh market uncertainty looms,Cryptopolitan,2023-03-02,18:35:00,647
  Stablecoins and Financial Inclusion: Use Cases and Challenges in 2023,Finance Magnates,2023-03-02,16:26:00,2382
  Terran Coin (TRR) One Day Trading Volume Reaches $7.35 Million,Daily Political,2023-03-02,15:34:00,541
  The Graph (GRT) Market Capitalization Tops $1.33 Billion,Daily Political,2023-03-02,15:24:00,578
  DigiByte Hits 24 Hour Volume of $4.55 Million (DGB),Daily Political,2023-03-02,15:24:00,735
  ‘Rich Dad’ Robert Kiyosaki warns global economy on the verge of collapse,Finbold - Finance in Bold,2023-03-02,15:23:00,466
  BitShares (BTS) Achieves Market Cap of $34.55 Million,Daily Political,2023-03-02,15:10:00,562
  Mirror Protocol Market Capitalization Hits $10.21 Million (MIR),Daily Political,2023-03-02,14:54:00,534
  Beldex (BDX) Trading 7.1% Lower Over Last 7 Days,Daily Political,2023-03-02,14:54:00,524
  CUBE (ITAMCUBE) Reaches 24 Hour Volume of $325.36,Daily Political,2023-03-02,14:54:00,522
  Golem (GLM) Price Hits $0.26 on Exchanges,Daily Political,2023-03-02,14:54:00,578
  Keep Network (KEEP) Hits Market Capitalization of $191.16 Million,Daily Political,2023-03-02,14:52:00,566
"  Bitcoin halving pattern analysis: Can BTC reach $200,000 post-halving?",Finbold - Finance in Bold,2023-03-02,14:17:00,408
"  Block Updates Customers, Investors on Crypto Self-Custody Plans",ETF Trends,2023-03-02,13:00:00,517
  South Dakota proposes bill to change definition of money to exclude Bitcoin,Finbold - Finance in Bold,2023-03-02,09:37:00,322
  Aviator Game Online for Real Money: Top 10 Sites to Play the Aviator Casino Game,San Jose Mercury News,2023-03-02,09:00:00,3271
"  Crypto Prices Today: Crypto Market At $1.07 Trillion, Bitcoin Loses 1.07%, Ethereum Dips 0.41%",Outlook India,2023-03-02,07:20:00,516
"  Analysis-Australia's DIY Pension Funds Lose Millions On Crypto Bets, Investors Not Sweating It",International Business Times,2023-03-02,05:00:00,846
"  Bitcoin of America CEO, others accused of running dozens of unlicensed ATM kiosks in NE Ohio (Fox 8) by: Roosevelt Leftwich. More than 50...",Digital Signage Pulse,2023-03-02,05:00:00,451
"  FBI: Omaha woman scammed out of $730,000 through cryptocurrency",KETV.com,2023-03-02,04:15:00,585
"  Bitcoin, Ether Trade Marginally Lower Following Release of Discouraging Jobs Data",CoinDesk,2023-03-02,00:00:00,485
  Bitcoin Miner Marathon Digital Sold Almost All Bitcoin Mined in February,CoinDesk,2023-03-02,00:00:00,366
  Bitcoin Miners Are Starting to Emerge From Brutal Crypto Winter,CoinDesk,2023-03-02,00:00:00,950
  Jack Dorsey's Block Launches Service Provider to Make Lightning More Reliable,CoinDesk,2023-03-02,00:00:00,430
  Why Bitcoin Looks Poised to Pop Higher,InvestorPlace,2023-03-01,23:16:00,1291
  Bond Yields are Soaring: Impact on Bitcoin and Crypto Prices,Bankless Times,2023-03-01,21:13:00,461
  Bitcoin’s Accumulation Rate Exceeds The 2018 Bear Market — Can BTC Pull a Substantial Bull Run?,ZyCrypto,2023-03-01,20:47:00,473
  Bitcoin Kicks Off March in The Green as Crypto Markets See Favorable Capital Inflows,ZyCrypto,2023-03-01,20:27:00,490
  STX: Stacks Price Forms Rising Wedge Ahead of 2.1 Fork,Bankless Times,2023-03-01,20:08:00,452
"  Bitcoin price analysis: BTC closed Feb almost where it began at around $23,500",Cryptopolitan,2023-03-01,18:25:00,674
  Crypto Corner Podcast: Cryptocurrency Stocks in the News: (NasdaqGM: BITF) (NasdaqCM: HIVE) (OTC: NTTCF),InvestorIdeas.com,2023-03-01,18:20:00,958
  Flow Reaches Market Cap of $1.23 Billion (FLOW),Daily Political,2023-03-01,17:20:00,547
  Tokocrypto Trading Down 0.1% Over Last 7 Days (TKO),Daily Political,2023-03-01,17:18:00,504
  P2P Solutions foundation (P2PS) Self Reported Market Capitalization Achieves $199.00 Billion,Daily Political,2023-03-01,17:18:00,558
"  Yuga Labs Launches Collection on Bitcoin Blockchain, Signaling a Shift in the NFT World",Art in America,2023-03-01,17:05:00,444
  My $394k Portfolio Outperforms The Market Again In A Dreary February,Seeking Alpha,2023-03-01,16:45:00,3405
"  February Crypto Winners: Bitcoin layer 2 Stacks (STX) stacked up; as did AGIX, FET, GRT and IMX",Stockhead,2023-03-01,16:30:00,1207
  BitCard® and Blackhawk Network (BHN) to Offer Bitcoin Gift Cards at Select U.S. Retailers,Cryptopolitan,2023-03-01,16:05:00,465
  MEXC Global Introduces Industry-Lowest Trading Fees with Zero Maker Fees,Cryptopolitan,2023-03-01,16:00:00,416
  Grayscale Bitcoin Trust prepares oral arguments in latest tussle with SEC,Proactive Investors Australia,2023-03-01,15:56:00,447
  The court case that could determine the future of crypto  ,Fortune,2023-03-01,13:56:00,662
  HIVE: Pivoting To AI?,Seeking Alpha,2023-03-01,11:42:00,1571
  Mercado Bitcoin tests a tokenized version of the digital real,The Paypers,2023-03-01,11:38:00,432
  Explore What Awaits you in the World of Bitcoin Casino Games,DailyGame.net,2023-03-01,10:45:00,515
"  Bitcoin and Ethereum: Crypto volatility seekers lose out, but...",Proactive Investors Australia,2023-03-01,10:44:00,542
"  Bitcoin and Ethereum: Crypto volatility seekers lose out, but HODLers rejoice",Proactive Investors Australia,2023-03-01,10:44:00,544
  BitCard® Announces Partnership with Blackhawk Network (BHN) to Offer its Bitcoin Gift Card at Select U.S. Retailers,ZyCrypto,2023-03-01,10:05:00,337
"  Crypto Prices Today: Bitcoin Gains 1.48%, Ethereum Up 1.31%",Outlook India,2023-03-01,07:44:00,493
