heading,news_provider,date,time,wordcount
  New Zealand Rate Decision Likely to Keep NZ Dollar Supported in Near-Term -- Market Talk,Dow Jones Institutional News,2022-11-23,11:26:00,1487
  UK PMI Data Add to Signs of Immediate Recession -- Market Talk,Dow Jones Institutional News,2022-11-23,11:21:00,1457
"  Bitcoin Rises. But a Fall to $10,000 Still May Be Likelier Than a Recovery to $20,000. -- Barrons.com",Dow Jones Institutional News,2022-11-23,11:16:00,634
"  Bitcoin Rises. But a Fall to $10,000 Still May Be Likelier Than a Recovery to $20,000.",Barron's Online,2022-11-23,11:16:00,638
  South Africa's Strong Inflation Points to 75bp Hike by Reserve Bank -- Market Talk,Dow Jones Institutional News,2022-11-23,10:48:00,1460
  Favorable Pricing Should Ensure Demand at UK Jan 2025-Dated Gilt Auction -- Market Talk,Dow Jones Institutional News,2022-11-23,10:26:00,1468
"  Eurozone 4Q Contraction Is Likely, Inflation Pressures Remain -- Market Talk",Dow Jones Institutional News,2022-11-23,10:23:00,1484
  Pound Briefly Extends Rise Vs Dollar After Scottish Independence Vote Ruling -- Market Talk,Dow Jones Institutional News,2022-11-23,10:19:00,1456
"  Eurozone PMIs Point to Recession, But Milder Than Previous Recessions -- Market Talk",Dow Jones Institutional News,2022-11-23,10:14:00,1470
  Global Equities Roundup: Market Talk,Dow Jones Institutional News,2022-11-23,10:11:00,1448
  Sterling Edges Higher After UK PMI Data Beat Forecasts -- Market Talk,Dow Jones Institutional News,2022-11-23,09:50:00,1482
  Bitcoin Recovery Could Prove Limited -- Market Talk,Dow Jones Institutional News,2022-11-23,09:43:00,153
  Crypto's Systemic Troubles Are Far From Over -- WSJ,Dow Jones Institutional News,2022-11-23,07:32:00,1177
  Managing Your Money: Using ETFs to Tackle Portfolio Challenges,Barron's Podcasts,2022-11-22,23:00:00,4715
"  FTX Was 'Personal Fiefdom' of Sam Bankman-Fried, Lawyer Says, as Contagion Spreads Beyond Bitcoin -- Barrons.com",Dow Jones Institutional News,2022-11-22,21:46:00,620
"  FTX Was 'Personal Fiefdom' of Sam Bankman-Fried, Lawyer Says, as Contagion Spreads Beyond Bitcoin",Barron's Online,2022-11-22,21:46:00,621
  Crypto Speculation Is All But Over. Its Systemic Troubles Aren't. The decline in bitcoin looks a lot like the decline in other super...,The Wall Street Journal Online,2022-11-22,17:09:00,1166
  Crypto Speculation Is All But Over. Its Systemic Troubles Aren't -- Streetwise -- WSJ,Dow Jones Institutional News,2022-11-22,17:09:00,1123
  Bitcoin in your 401(k)?Senators intensify pressure on Fidelity to reconsider crypto in retirement plans,MarketWatch,2022-11-22,15:53:00,539
  Bitcoin Steadies After Hitting Two-Year Low,Barron's Online,2022-11-22,14:39:00,305
  Don't Tune Out for the Holidays. The Fed Minutes Will Be Must-Watch.,Barron's Online,2022-11-22,11:35:00,1791
"  Press Release: BitNile Holdings Purchases 1,140 S19 XP Hydro Antminers Featuring Water Cooling and a Maximum Hashrate of 255 TH/s, the L...",Dow Jones Institutional News,2022-11-22,11:30:00,873
  Don't Tune Out for the Holidays. The Fed Minutes Will Be Must-Watch. -- Barrons.com,Dow Jones Institutional News,2022-11-22,11:26:00,1809
  Bitcoin Drops Further on FTX Fallout as Genesis Scrambles for Funds -- Barrons.com,Dow Jones Institutional News,2022-11-22,08:54:00,279
                             Disney Brought Back Bob Iger: What Comes Next?,Barron's Podcasts,2022-11-22,08:00:00,989
"  Press Release: BitNile Holdings Reports Third Quarter 2022 Financial Results, Including Revenue of $100 Million for the Nine Months Ended Se...",Dow Jones Institutional News,2022-11-22,00:27:00,2539
  Bitcoin tumbles to fresh lows and Grayscale trust discount worsens as Genesis denies imminent bankruptcy; Bitcoin traders were spooked by a ...,MarketWatch,2022-11-22,00:14:00,671
  Stocks to Watch: Talking Markets with Rob Arnott                        ,Barron's Podcasts,2022-11-21,23:00:00,5789
  FTX's Failure Has Created A Way to Buy Bitcoin For Half Off. Be Wary. -- Barrons.com,Dow Jones Institutional News,2022-11-21,19:12:00,722
  FTX's Failure Has Created a Way to Buy Bitcoin for Half Off. Be Wary.,Barron's Online,2022-11-21,19:12:00,723
"  Here's who's been trading crypto, and how they're doing",MarketWatch,2022-11-21,14:22:00,401
  Crypto's Survival Depends on Washington Now,Barron's Online,2022-11-21,08:18:00,1900
                             DLTX : Dltx Raises Usd 3.5M To Launch Bitcoin Division In Dltx Digital Assets,Dow Jones Institutional News,2022-11-21,06:05:00,1965
  Energy stocks are in a bubble — and here's when they're likely to crash; Research shows that when a sector's trailing two-year return...,MarketWatch,2022-11-19,16:05:00,733
"  A meltdown in crypto is taking shape and it's not just FTX's fault; 'He was obviously like, not an ordinary person. But he didn't strike me...",MarketWatch,2022-11-19,14:27:00,1449
  Why Bitcoin Has Weathered FTX's Collapse and Why It Isn't Time to Buy,Barron's Online,2022-11-19,11:30:00,677
  Why Bitcoin Has Weathered FTX's Collapse and Why It Isn't Time to Buy -- Barrons.com,Dow Jones Institutional News,2022-11-19,11:29:00,662
  Crypto's Game Plan After FTX's Collapse -- Barron's,Dow Jones Institutional News,2022-11-19,02:30:00,1948
"  Falling Crypto, Eager Whales -- Barron's",Dow Jones Institutional News,2022-11-19,02:30:00,747
  FTX Sends Crypto Reeling. The Whales Move in to Profit.,Barron's Online,2022-11-18,23:40:00,739
  FTX Sends Crypto Reeling. The Whales Move in to Profit. -- Barrons.com,Dow Jones Institutional News,2022-11-18,23:39:00,742
  Why Crypto's Survival May Now Depend on Washington -- Barrons.com,Dow Jones Institutional News,2022-11-18,21:44:00,1914
  Why Isn't Bitcoin Down More? -- WSJ,Dow Jones Institutional News,2022-11-18,16:30:00,348
  Bitcoin Prices Hold Firm Despite FTX Bankruptcy Revelations,Barron's Online,2022-11-18,14:52:00,391
"  *LM Funding America 3Q Rev $187,780 >LMFA",Dow Jones Institutional News,2022-11-18,12:02:00,2614
"  Bitcoin Price Hovers in $16,000 Range -- WSJ",Dow Jones Institutional News,2022-11-18,10:19:00,366
  Bitcoin Prices Hold Firm Despite FTX Bankruptcy Revelations -- Barrons.com,Dow Jones Institutional News,2022-11-18,09:14:00,740
"  Wall Street Sours on Coinbase , Signaling Broad Crypto Doubts; Prices of exchange's bonds and stock reflect anxieties after collapse of r...",The Wall Street Journal Online,2022-11-17,21:27:00,1100
"  EQS-News: With A Growing Short Supply Of Crypto Mining Infrastructure, Can Mawson's Large-Scale Excess Capacity Provide Hope For The...",Dow Jones Newswires German,2022-11-17,14:10:00,1037
  Press Release: CleanSpark Earns Top Spot on Deloitte 's 2022 Technology Fast 500 List,Dow Jones Institutional News,2022-11-17,14:00:00,466
"  Press Release: ZetaChain Introduces First-Ever Omnichain Smart Contracts and Native Bitcoin Interoperability Support To Over 500,000 Users",Dow Jones Institutional News,2022-11-17,14:00:00,597
"  ZetaChain Introduces First-Ever Omnichain Smart Contracts and Native Bitcoin Interoperability Support To Over 500,000 Users",Dow Jones Institutional News,2022-11-17,14:00:00,595
  Bitcoin Drops After Genesis Suspends Withdrawals Amid FTX Fallout,Barron's Online,2022-11-17,13:52:00,373
  El Salvador president says country will buy one bitcoin a day,MarketWatch,2022-11-17,11:11:00,160
"  Press Release: BIT Mining Limited Announces Unaudited Financial Results for the Third Quarter ended September 30, 2022",Dow Jones Institutional News,2022-11-17,11:00:00,4908
"  Wall Street Sours on Coinbase, Signaling Broad Crypto Doubts",Dow Jones Institutional News,2022-11-17,10:50:00,1083
"  Wall Street Sours on Coinbase, Signaling Broad Crypto Doubts -- WSJ",Dow Jones Institutional News,2022-11-17,10:30:00,2167
  National-security secrets raised in case against crypto couple charged in billion-dollar bitcoin heist; A court filing in the case against...,MarketWatch,2022-11-16,20:26:00,505
  This Bitcoin Play Has Gotten Too Cheap. ARK's Cathie Wood Has Noticed.,Barron's Online,2022-11-16,19:29:00,371
                             Grayscale Bitcoin Trust Is Near an Historic Discount. Cathie Wood Just Bought Shares. -- Barrons.com,Dow Jones Institutional News,2022-11-16,18:08:00,369
"  Did You Lose Money Investing in Bitcoin? You're Not Alone, Says Study.",Barron's Online,2022-11-16,17:59:00,347
"  Did You Lose Money Investing in Bitcoin? You're Not Alone, Says Study. -- Barrons.com",Dow Jones Institutional News,2022-11-16,17:59:00,349
  Bitcoin Hit as 'BlockFi Considers Bankruptcy' in Wake of FTX Collapse,Barron's Online,2022-11-16,14:14:00,263
  How FTX's Bankruptcy Could Be Good News for Coinbase -- Barrons.com,Dow Jones Institutional News,2022-11-16,13:11:00,977
  Bitcoin Price Edges Lower as FTX Uncertainty Continues -- WSJ,Dow Jones Institutional News,2022-11-16,11:53:00,271
                             Walmart and Home Depot Flex Earnings Strength,Barron's Podcasts,2022-11-16,08:00:00,863
  Bitcoin Has Been Battered. Traders Are Risking It to Buy the Dip.,Barron's Online,2022-11-15,20:33:00,474
"  Grayscale outperforms bitcoin, other cryptos; Grayscale Bitcoin Trust is up 7.31%, compared to Bitcoin up 2.20%",MarketWatch,2022-11-15,19:14:00,268
  Bitcoin Has Been Battered. But a Lot of Traders Are Risking It to Buy the Dip. -- Barrons.com,Dow Jones Institutional News,2022-11-15,16:20:00,481
"  Bitcoin Is Now Vulnerable to a Tumble Below $14,000 as Crypto Faces the FTX Fallout",Barron's Online,2022-11-15,10:34:00,513
"  Bitcoin Is Now Vulnerable to a Tumble Below $14,000 as Crypto Faces the FTX Fallout -- Barrons.com",Dow Jones Institutional News,2022-11-15,10:34:00,511
"  Think his stock-market call is bearish? Trading pioneer Peterffy awaits a steeper, 25% bitcoin plunge amid FTX scandal; 'I'm surprised that...",MarketWatch,2022-11-14,21:49:00,547
  Press Release: TeraWulf Announces Third Quarter 2022 Results and Provides Operational Updates,Dow Jones Institutional News,2022-11-14,21:20:00,2123
  Press Release: Greenidge Generation Announces Financial and Operating Results for Third Quarter 2022 and Provides Operational Update for October 2022,Dow Jones Institutional News,2022-11-14,21:16:00,2998
  Press Release: Bullet Blockchain Completes the Acquisition of the IP Portfolio Consisting of Bitcoin ATM Patents; Will Proceed With...,Dow Jones Institutional News,2022-11-14,17:46:00,1215
  Bullet Blockchain Completes the Acquisition of the IP Portfolio Consisting of Bitcoin ATM Patents; Will Proceed With Licensing to the...,Dow Jones Institutional News,2022-11-14,17:46:00,1213
"  Bitcoin Steadies Near $17,000. Crypto Picks Up the Pieces After FTX's Collapse.",Barron's Online,2022-11-14,13:21:00,514
  Press Release: Cathedra Bitcoin Provides Operations Update,Dow Jones Institutional News,2022-11-14,12:14:00,937
  Press Release: Bitfarms Reports Third Quarter 2022 Results with Positive Adjusted EBITDA of $10 million,Dow Jones Institutional News,2022-11-14,12:13:00,4137
  Press Release: Cipher Mining Provides Third Quarter 2022 Business Update,Dow Jones Institutional News,2022-11-14,12:00:00,2508
                             BitNile Expects No Direct Exposure To FTX Collapse -- MarketWatch,Dow Jones Institutional News,2022-11-14,11:43:00,190
  Press Release: BitNile Holdings Announces It Expects to Have No Direct Impact to Its Business Related to the Crypto Exchange FTX Bankruptcy,Dow Jones Institutional News,2022-11-14,11:30:00,647
"  Bitcoin Steadies Near $17,000. Crypto Picks Up the Pieces After FTX's Collapse. -- Barrons.com",Dow Jones Institutional News,2022-11-14,11:12:00,508
  Press Release: Canaan Inc . Reports Unaudited Third Quarter 2022 Financial Results,Dow Jones Institutional News,2022-11-14,08:30:00,4968
"  You need to understand the FTX debacle even if you have no investments in crypto; Also: inflation and the rebounding market, the ascent of...",MarketWatch,2022-11-13,12:54:00,1134
  Pain and losses in crypto will clear out the losers and strengthen the case for bitcoin; The FTX debacle shows that the worst excesses of...,MarketWatch,2022-11-12,17:00:00,800
"  Bitcoin owners are bellyaching about its plunge, but the digital currency's volatility is no more extreme than that of stocks; Bitcoin is...",MarketWatch,2022-11-12,15:27:00,752
  FTX Customers Face a Long Road to Try to Get Their Money Back -- WSJ,Dow Jones Institutional News,2022-11-12,07:32:00,1144
  FTX Customers Face a Long Road to Try to Get Their Money Back; The exchange paused customer withdrawals at its international unit this week...,The Wall Street Journal Online,2022-11-11,16:54:00,1155
  Bitcoin Falls as FTX Files for Chapter 11 Bankruptcy,Barron's Online,2022-11-11,16:26:00,487
"  Bitcoin falls to 2-year low, other cryptos down after market reacts to FTX bankruptcy news; How major cryptocurrencies are reacting to the...",MarketWatch,2022-11-11,15:28:00,321
"  Roaring 20s. Dotcom. Bitcoin crash is among the biggest of all time, says BofA",MarketWatch,2022-11-11,13:46:00,370
  Bitcoin Is Steadying. Crypto Is Waiting for Next Shoe to Drop in FTX Crisis. -- Barrons.com,Dow Jones Institutional News,2022-11-11,10:59:00,731
  FTX Customers Wonder Whether They’ll Ever See Their Money Again,Dow Jones Institutional News,2022-11-11,10:50:00,1045
  FTX Customers Wonder Whether They'll Ever See Their Money Again -- WSJ,Dow Jones Institutional News,2022-11-11,10:30:00,1050
                             Fidelity Promotes 'Early Access' to Crypto Platform -- Barrons.com,Dow Jones Institutional News,2022-11-10,21:59:00,688
                             Fidelity Promotes 'Early Access' to Crypto Platform,Barron's Online,2022-11-10,21:59:00,682
  FTX's fall: 'This is the worst' moment for crypto this year. Here's what you should know.,MarketWatch,2022-11-10,20:25:00,1354
  Bitcoin prices score reprieve as Sam Bankman -Fried's FTX faced stunning unraveling; Bitcoin is still sitting at its 2-year low mark,MarketWatch,2022-11-10,18:56:00,391
  'Bitcoin will be the winner because bitcoin is a digital commodity and it's the least controversial of everything': MicroStrategy 's Mic...,MarketWatch,2022-11-10,17:59:00,429
"  Bitcoin Rallies as Inflation Cools. FTX Worries Take a Back Seat, For Now.",Barron's Online,2022-11-10,15:38:00,897
"  A 'cascade of margin calls' deleveraging, crypto failures and bitcoin at $13,000 are likely amid FTX fallout",MarketWatch,2022-11-10,14:40:00,605
"  Bitcoin Could Drop to $13,000 in a Crypto Selloff That Lasts Weeks, J.P. Morgan Says",Barron's Online,2022-11-10,12:22:00,581
"  Bitcoin Could Drop to $13,000 in a Crypto Selloff That Lasts Weeks, J.P. Morgan Says -- Barrons.com",Dow Jones Institutional News,2022-11-10,12:22:00,579
  Press Release: Hut 8 Reports Operating and Financial Results for Q3 2022,Dow Jones Institutional News,2022-11-10,11:30:00,3384
  A Year to Forget for Bitcoin as Biggest Cryptocurrency Tumbles From Record High -- WSJ,Dow Jones Institutional News,2022-11-10,10:46:00,385
  Bitcoin Plumbs Lowest Level in Two Years as FTX Crisis Creates Crypto 'Bloodbath' -- Barrons.com,Dow Jones Institutional News,2022-11-10,10:34:00,596
  Technical analyst Tom DeMark says bitcoin low could come as early as Friday,MarketWatch,2022-11-10,09:08:00,307
  Why Bitcoin Plummeted When a Binance-FTX Deal Collapsed,WSJ Podcasts,2022-11-10,08:00:00,1157
  Have you considered quitting? You should.,MarketWatch Podcasts,2022-11-09,21:09:00,5332
  Press Release: Stronghold Digital Mining Reports Third Quarter 2022 Results and Provides Operational Update and Initial 2023 Guidance,Dow Jones Institutional News,2022-11-09,21:05:00,6014
  *Jazz Pharmaceuticals 3Q Loss/Shr 31c >JAZZ,Dow Jones Institutional News,2022-11-09,21:05:00,9068
"                             MicroStrategy Stock Tumbles, As Bitcoin Prices Fall Well Below 'low Watermark' For Carrying Value In Q3 -- MarketWatch",Dow Jones Institutional News,2022-11-09,17:49:00,247
  Bitcoin Prices Tank to a Yearly Low. What Happens Next.,Barron's Online,2022-11-09,16:27:00,651
  Bitcoin Prices Tank to a Yearly Low After FTX's Failure. What Happens Next. -- Barrons.com,Dow Jones Institutional News,2022-11-09,11:10:00,326
